index,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Female,Misdemeanor,Race
4447,0,0,0,1,0,0,1,0
4448,0,0,0,0,0,0,0,1
4449,0,0,1,0,0,0,0,1
4450,1,10,1,0,0,0,0,1
4451,0,0,0,0,1,0,0,1
4452,0,8,1,0,0,0,0,1
4453,1,7,1,1,0,0,0,0
4454,0,0,1,0,0,0,0,0
4455,1,5,1,0,1,0,1,0
4456,0,4,0,0,0,0,1,1
4457,0,1,0,0,0,0,1,1
4458,0,0,0,0,0,0,1,0
4459,1,4,1,0,0,0,1,0
4460,1,8,1,0,0,1,0,1
4461,0,0,0,1,0,0,1,1
4462,0,2,0,0,0,0,1,0
4463,0,2,0,0,0,0,0,0
4464,0,0,0,0,1,0,0,0
4465,0,0,1,0,0,0,0,1
4466,0,0,0,0,0,1,1,0
4467,0,1,0,0,0,0,0,1
4468,1,3,1,0,1,0,0,1
4469,0,5,0,1,0,0,1,0
4470,1,1,0,1,0,1,1,0
4471,0,0,0,0,0,1,0,1
4472,0,0,0,0,0,0,1,1
4473,0,0,0,0,0,0,1,1
4474,1,12,1,0,0,0,0,1
4475,1,14,1,0,0,0,0,1
4476,0,0,0,0,1,0,0,1
4477,1,3,1,0,0,0,0,0
4478,0,0,0,0,0,1,0,0
4479,0,0,1,0,0,0,1,1
4480,1,0,0,0,0,0,1,1
4481,1,11,1,0,1,0,0,0
4482,0,0,1,0,1,0,1,1
4483,1,21,1,1,0,0,0,0
4484,0,13,1,0,0,0,0,0
4485,0,2,0,0,1,0,1,1
4486,0,0,0,0,0,0,0,1
4487,1,0,0,0,1,1,0,1
4488,1,10,1,0,0,0,0,0
4489,1,6,0,0,0,0,0,1
4490,1,8,0,0,0,0,0,1
4491,1,19,1,1,0,0,0,1
4492,1,1,0,0,0,1,0,1
4493,0,2,1,1,0,0,1,1
4494,0,0,0,0,0,0,0,0
4495,1,9,1,0,0,0,0,0
4496,0,2,1,0,0,0,0,1
4497,0,1,1,0,0,0,1,1
4498,1,13,1,0,0,0,0,1
4499,0,0,0,0,1,0,1,0
4500,1,7,0,1,0,0,1,1
4501,1,6,1,0,0,0,0,1
4502,1,10,1,0,0,0,0,0
4503,0,0,0,1,0,1,0,0
4504,0,8,0,1,0,0,0,0
4505,1,3,1,0,1,0,0,1
4506,0,7,0,0,0,0,1,1
4507,1,3,1,0,0,1,1,1
4508,1,1,0,0,0,0,0,1
4509,1,0,0,1,0,0,1,0
4510,1,0,1,0,1,1,0,0
4511,1,2,1,0,1,0,1,1
4512,1,8,1,0,0,0,1,1
4513,0,0,0,0,0,0,1,0
4514,1,5,1,0,0,0,1,1
4515,0,1,0,0,0,0,1,1
4516,0,0,0,1,0,1,0,1
4517,0,1,0,0,0,0,1,0
4518,0,0,0,0,0,0,0,1
4519,1,6,0,0,0,0,0,1
4520,0,2,0,0,0,0,1,0
4521,1,6,1,0,1,0,0,0
4522,1,13,1,0,0,0,0,1
4523,0,2,0,0,1,0,0,1
4524,0,2,0,0,0,0,0,0
4525,0,0,0,0,0,0,1,0
4526,0,1,0,0,0,1,0,0
4527,1,2,1,0,1,0,0,1
4528,0,5,0,1,0,0,0,1
4529,0,1,0,0,0,0,1,1
4530,0,10,0,1,0,0,1,0
4531,0,0,0,1,0,0,0,0
4532,0,4,1,0,0,0,0,0
4533,1,15,1,1,0,0,0,1
4534,0,2,0,1,0,0,0,0
4535,1,4,0,0,0,0,1,1
4536,1,2,0,0,1,0,0,0
4537,0,6,1,0,0,0,0,0
4538,1,2,1,0,1,0,0,1
4539,0,0,0,1,0,1,1,0
4540,1,8,1,1,0,0,0,1
4541,1,0,1,0,1,0,0,1
4542,1,0,0,1,0,0,1,0
4543,1,1,0,0,0,0,0,0
4544,1,0,0,0,0,0,0,1
4545,0,1,1,0,0,1,1,1
4546,0,0,0,1,0,0,1,0
4547,1,4,0,0,0,0,0,0
4548,1,5,1,0,0,0,0,1
4549,0,0,1,0,1,1,1,1
4550,0,0,0,0,0,0,1,0
4551,1,5,0,0,0,0,1,1
4552,0,16,1,0,0,1,0,1
4553,1,3,1,0,1,0,0,1
4554,1,1,0,1,0,0,0,1
4555,0,1,0,1,0,1,1,0
4556,0,0,1,0,1,1,1,0
4557,1,4,1,0,0,0,0,1
4558,0,1,0,1,0,1,1,1
4559,1,7,1,0,1,0,1,1
4560,0,1,0,0,1,0,0,0
4561,1,0,1,0,0,0,0,0
4562,0,4,1,0,0,0,1,1
4563,0,2,1,0,0,0,0,1
4564,0,12,1,0,0,0,1,1
4565,0,0,0,0,1,0,0,0
4566,1,5,1,0,0,0,0,1
4567,0,1,0,1,0,0,0,1
4568,0,1,1,0,1,0,0,1
4569,1,1,1,0,0,0,0,1
4570,1,0,1,0,0,0,1,0
4571,1,1,0,1,0,1,0,1
4572,1,1,0,1,0,0,0,0
4573,0,1,0,0,0,0,0,1
4574,1,16,1,0,0,0,0,1
4575,0,0,0,0,1,0,0,0
4576,1,1,1,0,1,0,0,1
4577,0,1,0,1,0,0,0,0
4578,1,1,1,0,1,0,1,1
4579,0,1,1,0,0,0,0,1
4580,1,17,1,0,0,0,0,1
4581,0,0,0,1,0,0,1,0
4582,0,3,0,0,0,0,1,0
4583,0,2,0,0,0,0,1,1
4584,0,0,0,1,0,0,1,0
4585,0,1,1,0,1,0,1,1
4586,0,0,0,0,0,0,1,0
4587,0,0,0,0,0,0,0,0
4588,0,0,1,0,1,1,0,1
4589,0,0,0,1,0,0,0,0
4590,1,0,1,0,1,0,1,1
4591,0,5,0,0,0,0,1,1
4592,1,0,0,0,1,1,1,1
4593,0,0,0,0,0,0,1,1
4594,0,0,0,0,0,0,1,0
4595,1,0,0,0,0,0,0,1
4596,1,1,1,0,0,1,1,0
4597,0,1,0,0,0,0,0,1
4598,1,0,0,0,1,0,1,0
4599,0,1,1,0,1,0,0,1
4600,1,3,0,1,0,0,0,0
4601,1,4,0,0,0,0,0,0
4602,1,8,0,1,0,0,1,1
4603,1,0,1,0,1,0,1,1
4604,0,3,1,0,0,0,1,0
4605,0,0,0,1,0,0,0,0
4606,1,6,0,0,0,0,0,0
4607,0,0,0,0,1,0,0,1
4608,1,0,1,0,1,0,0,1
4609,0,17,1,0,0,0,1,1
4610,1,8,1,1,0,0,0,0
4611,1,2,0,1,0,0,0,0
4612,1,2,1,0,0,0,0,1
4613,0,16,1,1,0,0,0,1
4614,1,0,0,0,0,0,0,0
4615,1,3,0,0,0,0,1,0
4616,0,9,1,0,0,0,0,0
4617,0,1,0,0,0,0,0,0
4618,0,0,0,0,0,0,0,0
4619,1,1,1,0,1,1,0,1
4620,0,0,0,1,0,0,1,0
4621,0,3,0,0,0,0,1,1
4622,0,0,1,0,1,0,0,1
4623,0,0,0,0,1,1,1,0
4624,1,3,0,0,0,0,1,1
4625,1,0,1,0,1,0,0,0
4626,0,14,1,0,0,1,0,0
4627,0,1,0,0,0,0,0,1
4628,0,0,0,1,0,0,1,0
4629,1,3,1,0,0,0,0,0
4630,0,2,0,1,0,0,1,0
4631,0,6,0,0,0,0,0,1
4632,1,6,1,0,0,1,0,1
4633,1,5,1,0,1,0,0,1
4634,0,0,0,1,0,0,1,1
4635,0,1,0,1,0,0,0,1
4636,0,7,1,0,0,0,0,1
4637,0,1,0,0,0,1,1,1
4638,0,0,0,0,0,1,1,0
4639,0,1,0,0,1,0,0,1
4640,1,5,1,0,0,0,1,0
4641,1,7,1,0,0,1,0,0
4642,0,0,0,0,0,1,0,0
4643,0,0,0,0,0,0,1,1
4644,0,1,0,0,0,1,0,0
4645,1,11,0,0,0,0,0,1
4646,0,8,1,0,0,0,1,1
4647,1,6,1,0,0,0,0,1
4648,0,0,0,1,0,0,0,1
4649,1,6,1,0,0,0,0,1
4650,1,0,1,1,0,0,1,0
4651,1,1,0,0,0,0,0,1
4652,0,0,0,0,0,0,0,1
4653,0,5,0,0,0,0,0,0
4654,1,11,1,0,0,1,0,1
4655,0,0,1,0,1,1,1,0
4656,1,3,1,1,0,0,0,1
4657,0,8,1,0,0,0,1,1
4658,0,3,0,0,0,1,0,0
4659,1,1,1,0,1,0,0,1
4660,1,2,1,0,0,1,0,0
4661,1,10,1,0,0,0,0,1
4662,1,8,1,0,0,0,1,1
4663,1,3,1,0,1,1,1,0
4664,0,8,1,0,0,0,0,1
4665,1,12,1,0,1,0,0,1
4666,1,12,1,0,0,0,0,1
4667,0,0,0,1,0,1,1,0
4668,0,0,0,0,0,0,0,0
4669,0,2,0,0,0,0,0,1
4670,0,0,0,0,0,0,0,0
4671,0,6,1,0,0,1,0,0
4672,1,15,1,0,0,0,1,1
4673,0,5,1,1,0,1,0,1
4674,1,6,1,0,0,0,0,1
4675,0,6,1,0,0,0,1,1
4676,0,1,1,0,1,1,0,0
4677,0,0,1,0,0,0,0,1
4678,1,6,0,1,0,0,0,0
4679,0,4,1,0,0,0,0,1
4680,1,3,1,0,1,0,1,1
4681,1,6,0,0,0,0,1,1
4682,0,4,0,1,0,0,0,1
4683,1,0,1,0,1,0,0,1
4684,1,1,0,0,0,0,0,0
4685,1,13,1,0,0,1,0,1
4686,1,1,1,0,1,0,0,1
4687,1,10,1,0,0,0,0,0
4688,1,10,1,0,0,0,1,0
4689,0,0,0,1,0,0,0,0
4690,0,1,1,1,0,0,1,0
4691,0,2,0,0,0,0,0,1
4692,1,0,1,0,1,0,0,1
4693,1,1,0,0,0,1,1,1
4694,1,9,1,0,0,0,0,0
4695,0,2,0,0,0,0,0,1
4696,1,1,0,0,0,1,1,0
4697,1,0,0,0,1,0,0,1
4698,0,0,1,0,1,1,0,1
4699,1,0,1,1,0,0,0,0
4700,1,4,1,0,0,0,0,1
4701,0,7,1,0,0,0,0,1
4702,1,5,1,0,0,0,0,0
4703,0,0,0,1,0,0,1,0
4704,0,0,0,0,1,0,1,1
4705,1,15,1,0,0,0,0,1
4706,0,5,0,1,0,0,1,0
4707,0,2,0,1,0,0,1,0
4708,1,21,1,1,0,0,0,1
4709,0,0,0,1,0,0,0,0
4710,1,3,1,0,0,1,0,0
4711,0,1,0,0,0,0,1,1
4712,1,6,0,0,0,0,0,0
4713,1,7,1,0,0,0,0,1
4714,0,0,1,0,1,0,0,1
4715,0,0,0,0,0,0,0,0
4716,1,0,1,0,1,0,0,1
4717,1,0,0,0,1,0,0,1
4718,1,7,1,0,0,0,0,1
4719,1,18,1,0,0,0,0,1
4720,1,0,0,1,0,0,1,1
4721,1,16,1,0,0,0,0,0
4722,1,0,0,0,1,0,0,1
4723,0,2,0,0,0,0,0,1
4724,1,5,1,0,0,0,0,0
4725,1,0,0,0,0,0,0,0
4726,0,0,0,0,0,0,1,0
4727,1,3,1,0,1,0,0,1
4728,0,7,1,0,0,0,0,1
4729,0,0,0,0,1,1,0,1
4730,0,0,1,0,0,0,0,0
4731,0,0,0,0,0,0,0,1
4732,0,0,1,0,1,1,1,1
4733,1,2,1,0,0,1,0,0
4734,0,0,0,0,0,0,0,1
4735,1,1,1,0,0,1,0,0
4736,1,16,1,1,0,0,1,1
4737,0,0,0,1,0,0,0,0
4738,1,7,1,0,0,1,0,0
4739,1,18,1,0,0,0,1,1
4740,1,0,1,0,0,0,0,1
4741,0,1,0,0,1,0,0,1
4742,1,0,1,0,1,0,0,0
4743,0,7,0,0,0,0,0,1
4744,1,12,1,0,0,1,0,0
4745,0,3,0,0,0,0,1,1
4746,0,6,0,0,0,0,0,0
4747,1,13,1,0,0,0,0,0
4748,1,3,0,0,0,0,1,0
4749,0,1,0,0,0,0,1,0
4750,1,0,0,0,1,0,0,1
4751,0,3,0,0,0,0,1,1
4752,0,1,0,0,0,0,0,1
4753,0,2,0,1,0,0,0,0
4754,1,1,0,0,1,0,0,1
4755,0,1,1,0,0,0,0,0
4756,0,0,1,0,1,0,0,1
4757,0,0,0,0,1,0,0,1
4758,1,6,1,0,0,0,1,1
4759,0,0,0,0,0,0,0,1
4760,1,4,0,0,0,0,0,1
4761,1,2,0,0,1,0,0,1
4762,1,7,1,0,0,0,0,1
4763,1,0,1,0,0,1,1,0
4764,0,5,0,0,0,1,0,0
4765,0,2,0,0,0,0,0,1
4766,0,15,1,0,0,0,0,0
4767,1,4,0,1,0,0,0,1
4768,0,4,1,0,0,1,0,1
4769,1,0,0,0,1,0,1,0
4770,1,7,1,1,0,1,0,1
4771,0,3,1,0,0,0,0,0
4772,0,8,1,0,0,0,1,1
4773,1,7,1,0,0,0,0,1
4774,0,0,0,0,0,1,1,0
4775,1,0,0,0,1,0,0,0
4776,1,0,1,0,1,0,0,1
4777,1,14,1,0,0,0,0,1
4778,0,1,0,0,0,0,1,1
4779,1,5,1,0,0,0,0,0
4780,1,2,1,0,1,0,1,1
4781,0,1,0,0,1,1,1,0
4782,0,0,0,0,0,0,1,1
4783,0,0,0,0,1,0,0,0
4784,0,1,0,0,0,1,0,1
4785,1,0,0,0,1,0,1,1
4786,1,1,1,0,1,0,0,1
4787,1,6,1,0,0,0,0,1
4788,1,10,1,0,0,0,0,1
4789,0,1,0,0,1,1,0,1
4790,0,4,1,0,0,0,1,1
4791,0,0,1,0,0,1,1,1
4792,1,7,0,1,0,1,1,0
4793,0,1,0,0,0,0,0,1
4794,0,0,0,1,0,0,0,1
4795,0,1,0,0,0,0,0,1
4796,0,0,1,0,0,0,0,1
4797,1,10,1,0,0,1,0,0
4798,1,0,0,1,0,0,0,1
4799,0,5,1,0,1,0,0,1
4800,1,1,1,0,1,0,0,1
4801,1,0,0,0,0,0,1,0
4802,0,1,1,0,1,0,0,0
4803,0,1,0,1,0,1,0,0
4804,1,17,1,0,0,0,0,1
4805,1,0,0,0,0,0,0,1
4806,1,8,0,1,0,0,0,1
4807,0,2,0,1,0,0,1,0
4808,1,13,1,0,0,0,0,1
4809,1,4,1,0,1,0,0,1
4810,1,0,1,1,0,0,0,0
4811,0,2,1,0,0,0,1,1
4812,0,0,0,0,0,1,1,0
4813,0,1,0,0,0,0,1,1
4814,1,0,0,0,1,0,1,1
4815,0,2,0,1,0,1,1,0
4816,1,5,1,0,1,0,0,0
4817,0,1,0,1,0,0,1,1
4818,1,8,1,0,0,0,1,1
4819,0,2,0,1,0,0,1,1
4820,0,0,0,0,0,0,0,0
4821,0,0,0,0,0,1,1,1
4822,1,0,0,0,0,0,0,0
4823,1,2,0,0,0,0,1,1
4824,1,4,1,0,1,0,0,1
4825,0,0,0,0,0,0,1,1
4826,0,0,1,0,1,1,0,1
4827,0,6,0,0,0,0,0,1
4828,1,0,1,0,1,0,0,1
4829,0,1,1,0,0,0,1,1
4830,0,2,1,0,0,0,0,1
4831,0,3,0,1,0,0,1,0
4832,1,7,0,0,0,0,0,1
4833,1,6,1,0,1,0,0,1
4834,0,2,0,0,0,0,1,0
4835,0,4,0,0,0,0,0,0
4836,0,3,1,0,0,0,0,1
4837,0,2,0,0,0,1,0,1
4838,0,0,0,0,0,0,0,0
4839,0,1,0,0,0,0,0,1
4840,1,1,1,0,0,0,0,1
4841,0,0,0,0,1,0,0,1
4842,1,11,1,0,0,0,0,0
4843,0,0,0,0,0,0,1,1
4844,0,1,0,0,0,0,0,0
4845,1,14,1,0,0,0,0,1
4846,1,2,0,0,1,0,0,0
4847,0,0,0,0,0,0,0,1
4848,0,0,0,1,0,0,0,1
4849,1,6,1,0,0,0,0,1
4850,1,9,1,0,0,0,0,1
4851,0,2,1,0,1,1,0,1
4852,0,1,0,1,0,0,1,0
4853,0,4,1,1,0,0,0,0
4854,0,0,0,0,0,1,1,1
4855,0,0,1,0,1,1,1,0
4856,0,5,0,0,0,1,0,1
4857,0,1,0,0,0,0,0,1
4858,1,6,1,0,0,0,1,1
4859,0,1,0,0,0,0,0,1
4860,0,0,0,1,0,0,0,1
4861,1,1,0,1,0,0,0,0
4862,1,0,1,0,0,0,0,0
4863,0,5,0,1,0,0,1,1
4864,0,1,0,1,0,0,1,0
4865,1,1,0,0,0,0,0,0
4866,1,2,1,0,1,0,0,1
4867,1,7,1,0,0,0,0,1
4868,1,16,1,0,0,0,0,1
4869,0,0,0,0,0,1,1,0
4870,0,2,1,0,0,1,1,0
4871,0,1,1,0,0,1,0,1
4872,0,0,0,0,0,0,1,0
4873,0,0,0,0,0,0,1,1
4874,0,5,0,0,0,0,0,0
4875,0,0,0,0,0,0,0,1
4876,0,2,0,0,0,0,0,1
4877,1,12,1,0,0,0,0,1
4878,0,1,0,0,0,0,0,0
4879,0,2,0,0,0,0,0,0
4880,0,0,0,0,0,0,0,1
4881,0,19,1,0,0,0,0,1
4882,0,0,1,0,0,1,0,0
4883,0,0,1,0,0,0,0,0
4884,0,0,0,1,0,0,0,0
4885,0,4,0,0,0,0,0,0
4886,1,17,1,0,0,0,0,1
4887,1,4,0,0,0,0,0,1
4888,1,12,1,0,0,0,1,0
4889,0,0,0,1,0,1,0,0
4890,1,4,1,0,1,1,0,1
4891,1,2,0,0,0,0,0,0
4892,0,1,0,0,0,1,1,1
4893,0,0,1,0,1,0,0,0
4894,1,0,1,0,1,1,1,1
4895,0,0,0,0,0,0,1,1
4896,0,0,0,0,0,1,1,1
4897,1,4,0,1,0,0,0,0
4898,0,9,1,0,0,0,0,1
4899,1,7,1,0,0,0,0,1
4900,0,1,0,0,0,1,0,1
4901,0,0,1,0,1,1,1,0
4902,0,12,0,0,0,0,0,0
4903,1,0,0,0,0,0,0,0
4904,0,2,1,0,0,0,1,1
4905,0,0,0,0,0,0,1,1
4906,0,8,1,0,0,1,0,1
4907,1,0,1,0,0,1,0,0
4908,1,0,0,0,0,1,1,0
4909,1,8,1,0,0,0,1,1
4910,0,1,0,0,0,1,1,0
4911,0,3,0,0,0,0,0,0
4912,1,5,1,0,0,0,0,0
4913,1,1,0,1,0,0,0,0
4914,1,0,1,1,0,0,0,0
4915,0,1,0,0,0,0,0,0
4916,0,3,1,0,0,0,0,0
4917,1,0,0,0,0,0,1,1
4918,1,8,1,0,1,0,0,1
4919,0,1,0,0,1,0,0,0
4920,1,13,0,1,0,0,1,0
4921,0,4,0,0,0,1,0,1
4922,1,6,1,0,0,1,0,1
4923,1,4,0,0,0,0,1,0
4924,0,1,0,0,0,0,0,0
4925,0,2,1,0,0,0,0,1
4926,1,8,0,0,0,0,1,1
4927,0,1,0,0,1,0,0,1
4928,0,0,0,0,0,0,1,0
4929,0,1,0,1,0,0,1,1
4930,1,23,1,0,0,0,1,1
4931,0,3,0,0,0,0,1,0
4932,0,7,1,0,0,0,0,1
4933,1,7,1,0,0,0,0,0
4934,0,1,0,0,1,0,0,0
4935,0,0,0,1,0,1,1,0
4936,1,5,0,0,0,0,1,0
4937,0,0,0,0,0,1,1,1
4938,0,1,0,0,0,0,1,1
4939,1,3,1,0,0,1,0,0
4940,0,2,0,0,1,0,1,0
4941,0,0,0,1,0,0,0,0
4942,0,0,1,0,0,1,1,0
4943,1,0,0,0,0,1,0,0
4944,0,1,0,0,0,1,0,0
4945,0,0,1,0,0,0,0,1
4946,0,1,0,0,0,0,0,1
4947,1,2,1,0,1,0,0,1
4948,1,9,0,0,0,1,1,0
4949,0,5,1,0,0,1,1,1
4950,0,3,0,1,0,1,0,1
4951,0,1,1,0,1,0,0,1
4952,0,1,1,0,1,1,0,1
4953,0,3,0,0,0,0,0,1
4954,1,0,0,0,0,0,0,1
4955,0,0,0,0,0,1,1,1
4956,0,0,0,0,0,0,0,0
4957,0,2,0,0,0,0,1,1
4958,0,0,0,0,0,1,0,0
4959,1,2,1,0,1,0,1,1
4960,1,10,1,0,1,0,0,1
4961,1,26,1,0,0,0,0,1
4962,0,5,0,0,0,0,0,1
4963,0,1,0,1,0,0,0,0
4964,1,1,1,0,1,0,0,1
4965,0,0,0,1,0,0,1,1
4966,1,2,1,0,1,0,0,1
4967,0,3,0,0,0,0,1,1
4968,0,0,0,0,0,1,1,0
4969,1,0,0,0,0,0,0,1
4970,0,1,0,1,0,0,0,0
4971,1,9,1,0,0,0,1,1
4972,1,19,1,0,0,0,0,1
4973,0,0,0,0,1,0,1,0
4974,1,1,0,1,0,0,1,0
4975,1,3,1,0,0,1,0,1
4976,0,4,0,0,0,0,0,1
4977,1,12,0,1,0,0,0,0
4978,0,1,0,0,0,0,1,0
4979,0,0,1,0,0,0,1,0
4980,0,2,1,0,1,0,0,1
4981,1,0,0,0,0,1,0,1
4982,0,0,1,0,0,0,1,1
4983,1,5,1,0,0,0,0,1
4984,0,0,0,0,0,1,0,1
4985,0,0,0,1,0,1,0,0
4986,0,1,0,0,0,1,1,1
4987,0,6,1,0,1,0,0,0
4988,0,0,0,1,0,0,1,1
4989,1,0,0,0,1,0,0,1
4990,1,16,1,0,0,0,0,1
4991,0,7,0,0,0,0,0,1
4992,0,3,0,1,0,1,0,0
4993,0,0,0,0,1,0,0,1
4994,1,0,1,0,0,0,0,1
4995,1,2,1,0,1,0,1,1
4996,0,0,0,0,0,0,1,0
4997,1,1,1,0,1,0,0,1
4998,1,5,1,0,0,1,0,0
4999,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,1
5001,0,0,1,0,0,0,1,1
5002,0,0,0,0,0,0,0,1
5003,1,5,1,0,0,1,0,1
5004,0,0,0,0,1,0,1,0
5005,0,0,0,1,0,0,1,0
5006,1,1,1,0,1,0,0,0
5007,0,5,0,0,0,0,1,1
5008,0,0,0,1,0,0,1,0
5009,1,0,0,0,0,0,0,1
5010,1,2,0,0,1,0,0,1
5011,1,1,0,0,0,1,0,0
5012,1,7,0,0,0,1,0,1
5013,1,1,0,0,0,0,1,0
5014,0,0,0,1,0,0,0,0
5015,1,1,0,0,0,0,0,1
5016,0,0,1,0,0,0,0,1
5017,1,2,1,0,1,0,1,1
5018,1,1,0,0,0,0,0,1
5019,1,4,1,0,0,0,0,0
5020,0,0,0,0,0,0,1,1
5021,0,0,1,1,0,1,1,1
5022,0,1,0,0,0,1,1,1
5023,0,0,0,1,0,0,0,0
5024,1,1,1,0,1,0,0,0
5025,1,3,0,0,1,0,1,0
5026,0,0,0,0,0,0,0,1
5027,0,0,1,0,1,0,0,1
5028,0,0,0,0,0,0,1,0
5029,0,3,1,0,0,1,1,1
5030,0,0,0,1,0,0,1,0
5031,1,7,1,0,0,0,0,0
5032,1,2,0,0,0,0,0,1
5033,1,1,1,0,1,0,0,1
5034,0,0,0,0,0,0,1,0
5035,1,17,0,0,0,0,1,1
5036,0,1,0,1,0,0,1,1
5037,1,1,1,0,1,0,0,1
5038,1,0,0,1,0,0,1,0
5039,0,2,0,0,0,0,0,1
5040,1,1,1,0,0,1,1,1
5041,0,2,1,0,1,0,0,1
5042,0,0,0,0,0,1,0,0
5043,0,0,0,1,0,1,1,0
5044,0,0,0,0,0,0,1,1
5045,0,1,0,0,1,0,0,1
5046,1,1,1,0,1,0,1,1
5047,1,9,1,0,0,0,0,0
5048,0,7,1,1,0,0,0,0
5049,0,1,1,0,1,0,0,1
5050,0,1,0,1,0,0,0,1
5051,1,0,0,0,0,1,0,0
5052,1,0,1,0,1,0,0,1
5053,0,0,0,0,1,0,0,1
5054,0,1,1,0,0,1,1,0
5055,0,0,0,1,0,0,0,0
5056,0,1,0,0,0,0,0,1
5057,0,1,0,1,0,0,1,0
5058,0,1,0,1,0,0,0,0
5059,1,2,1,0,1,0,0,1
5060,0,5,1,0,0,0,1,1
5061,1,4,1,0,0,0,1,0
5062,1,5,0,0,0,0,0,1
5063,0,1,0,1,0,0,1,0
5064,0,2,0,0,0,0,1,1
5065,0,0,0,0,1,0,0,1
5066,1,21,1,0,0,0,0,1
5067,0,0,1,0,0,0,1,1
5068,0,1,0,0,1,0,0,0
5069,1,3,0,0,0,0,1,1
5070,0,1,0,0,0,1,0,1
5071,0,0,0,0,1,0,0,1
5072,0,3,0,0,0,0,0,1
5073,0,0,0,0,0,0,1,0
5074,0,0,1,1,0,0,0,0
5075,1,5,1,0,0,0,0,0
5076,1,1,1,0,1,0,0,1
5077,0,0,1,1,0,0,0,0
5078,0,1,1,0,0,0,1,0
5079,0,0,0,0,0,1,1,1
5080,0,0,0,0,0,0,1,1
5081,1,6,1,0,0,0,1,1
5082,1,0,0,0,1,1,1,1
5083,1,9,1,1,0,0,0,1
5084,1,8,0,0,1,0,0,0
5085,0,2,1,0,0,0,1,0
5086,1,3,1,0,1,0,0,1
5087,0,0,1,0,0,1,1,0
5088,1,7,1,0,0,0,0,1
5089,0,5,1,1,0,0,0,0
5090,1,4,1,0,0,0,1,1
5091,0,1,1,0,0,0,0,1
5092,0,0,0,0,0,1,0,1
5093,1,1,0,0,0,1,1,1
5094,0,10,1,0,1,0,0,0
5095,1,0,0,0,1,0,0,1
5096,1,2,0,0,0,0,0,0
5097,0,0,0,0,1,0,0,0
5098,0,2,1,0,0,0,0,0
5099,1,12,1,0,0,0,0,1
5100,1,2,0,1,0,0,1,0
5101,0,2,0,0,0,0,1,0
5102,1,0,0,0,0,0,0,0
5103,1,1,0,1,0,0,0,0
5104,0,1,1,0,1,0,0,1
5105,1,3,1,0,1,0,0,1
5106,0,5,1,0,0,0,0,1
5107,1,6,1,0,1,0,0,1
5108,1,1,0,0,1,0,1,1
5109,1,2,0,0,0,1,0,0
5110,1,3,1,1,0,0,0,1
5111,1,11,1,0,0,0,0,0
5112,1,7,1,1,0,0,0,0
5113,0,2,0,1,0,0,1,1
5114,1,11,1,0,0,0,0,1
5115,0,1,1,0,1,0,0,1
5116,1,1,0,1,0,0,1,0
5117,0,2,0,0,0,0,1,1
5118,0,0,0,0,0,0,1,0
5119,0,2,1,0,0,0,0,1
5120,0,0,1,0,1,0,1,0
5121,0,0,1,0,0,1,0,0
5122,0,5,0,0,0,0,0,1
5123,0,0,0,0,1,0,0,0
5124,1,0,0,0,0,0,0,1
5125,1,1,0,0,1,0,1,1
5126,0,0,1,0,1,1,1,1
5127,1,0,1,0,0,0,0,0
5128,0,0,0,0,0,0,0,0
5129,1,2,1,0,1,0,0,0
5130,1,1,1,0,1,0,0,0
5131,1,5,1,0,1,0,0,0
5132,1,22,1,0,0,0,0,1
5133,1,0,0,0,0,1,0,0
5134,1,2,0,1,0,0,0,0
5135,0,5,1,0,0,0,1,1
5136,1,12,1,0,0,0,1,1
5137,0,0,1,0,0,0,0,1
5138,0,0,0,0,1,0,0,1
5139,0,0,0,0,0,0,0,1
5140,1,2,0,0,0,0,0,0
5141,0,1,0,1,0,0,0,0
5142,1,0,0,0,0,0,1,1
5143,0,0,1,0,1,0,0,1
5144,0,1,1,0,1,0,0,0
5145,1,0,1,0,1,1,0,0
5146,1,1,0,0,0,0,1,1
5147,1,1,0,0,0,0,0,0
5148,1,3,0,0,0,1,1,1
5149,0,3,1,0,1,0,0,1
5150,1,0,0,1,0,1,1,1
5151,1,11,1,0,0,1,0,1
5152,0,0,0,0,0,1,1,0
5153,1,13,0,1,0,0,0,1
5154,0,9,1,0,0,0,1,1
5155,1,4,1,0,1,0,0,1
5156,0,6,0,1,0,0,0,0
5157,1,2,1,1,0,0,0,1
5158,0,1,0,0,0,1,1,1
5159,1,0,0,0,0,0,0,0
5160,1,1,0,0,0,0,0,0
5161,1,1,0,0,1,0,0,1
5162,0,1,0,0,0,0,1,1
5163,1,20,1,0,0,0,0,1
5164,1,2,0,0,0,0,0,1
5165,1,4,1,0,1,0,0,1
5166,0,6,0,1,0,0,0,0
5167,0,0,0,0,1,0,0,1
5168,0,0,0,0,1,0,1,0
5169,0,0,0,1,0,0,1,0
5170,0,7,1,0,0,0,1,1
5171,0,0,0,0,0,0,1,0
5172,1,3,1,0,1,0,0,0
5173,0,0,0,0,0,0,0,0
5174,1,9,1,0,0,0,1,1
5175,1,2,0,0,0,0,0,0
5176,0,1,0,0,0,0,0,0
5177,0,0,1,0,1,0,1,1
5178,0,0,1,0,1,1,1,0
5179,0,3,0,0,0,0,0,0
